IATI-Identifier, status,location name,description,point srs name,coordinates,address
"GB-1-107460","Implementation","Chittagong City Corporation","Chittagong City Corporation, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3425590000000010  91.8367745999999980","BD"
"GB-1-107460","Implementation","Comilla","Comilla, Comilla, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.4559590000000000  91.1820369000000000","BD"
"GB-1-107460","Implementation","Cox's Bazar","Cox's Bazar, Cox's Bazar, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 21.4394636000000000  92.0077316000000000","BD"
"GB-1-107460","Implementation","Dacope Upazila","Dacope Upazila, Khulna, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3807307999999980  89.5120083999999990","BD"
"GB-1-107460","Implementation","Daganbhuiyan","Daganbhuiyan, Feni, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.9370525000000000  91.3029492999999950","BD"
"GB-1-107460","Implementation","Dakshin Sunamganj Upazila","Dakshin Sunamganj Upazila, Sunamganj, Sylhet District, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.9208970000000000  91.4124405000000020","BD"
"GB-1-107460","Implementation","Damurhuda","Damurhuda, Chuadanga, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.6067377000000000  88.7758503000000020","BD"
"GB-1-107460","Implementation","Dashmina","Dashmina, Patuakhali, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.2800000000000010  90.5799999999999980","BD"
"GB-1-107460","Implementation","Daulatkhan Upazila","Daulatkhan Upazila, Bhola, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.5945259999999980  90.6962853000000000","BD"
"GB-1-107460","Implementation","Debiganj","Debiganj, Panchagarh, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.1183333000000000  88.7600000000000050","IN"
"GB-1-107460","Implementation","Delduar","Delduar, Tangail, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.1667710000000010  89.9583970000000050","BD"
"GB-1-107460","Implementation","Derai","Derai, Sunamganj, Sylhet District, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.7883382999999990  91.3541579000000040","BD"
"GB-1-107460","Implementation","Dhaka","Dhaka, Dhaka, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7099210000000010  90.4071430000000050","BD"
"GB-1-107460","Implementation","Dhanmondi","Dhanmondi, Dhaka, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7464653000000010  90.3760125000000020","BD"
"GB-1-107460","Implementation","Dhunat","Dhunat, Bogra, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.6779693999999990  89.5403278999999940","BD"
"GB-1-107460","Implementation","Dighinala","Dighinala, Khagrachhari, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.2408468000000000  92.0640687000000070","BD"
"GB-1-107460","Implementation","Dinajpur","Dinajpur, Dinajpur, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.6211489999999990  88.6344909999999970","BD"
"GB-1-107460","Implementation","Domar","Domar, Nilphamari, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.1063350000000010  88.8222200000000020","IN"
"GB-1-107460","Implementation","Durgapur Upazila","Durgapur Upazila, Rajshahi, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4479933000000000  88.7686381999999980","BD"
"GB-1-107460","Implementation","Fakirhat","Fakirhat, Bagerhat, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.7752881000000010  89.7127545999999970","BD"
"GB-1-107460","Implementation","Faridpur","Faridpur, Faridpur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.6000000000000010  89.8499999999999940","BD"
"GB-1-107460","Implementation","Fatickchari Khal","Fatickchari Khal, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.7292992000000000  91.7358756000000000","BD"
"GB-1-107460","Implementation","Rajbari","Rajbari, Dhaka, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7643704000000010  89.6475216000000050","BD"
"GB-1-107460","Implementation","Rajshahi City Corporation","Rajshahi City Corporation, Rajshahi, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.3740543000000010  88.6011345999999950","BD"
"GB-1-107460","Implementation","Jhineda Sadar","Jhineda Sadar, Jhenidah, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.5035558000000010  89.1455919999999940","BD"
"GB-1-107460","Implementation","Joydebpur","Joydebpur, Gazipur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.9917345000000000  90.4195876000000000","BD"
"GB-1-107460","Implementation","Joypurhat","Joypurhat, Joypurhat, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.1384940000000010  89.0561531999999970","BD"
"GB-1-107460","Implementation","Juraichhari Upazila","Juraichhari Upazila, Rangamati, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.6252324999999990  92.4406386999999940","IN"
"GB-1-107460","Implementation","Kaharole","Kaharole, Dinajpur, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.7937243000000010  88.6012099999999950","BD"
"GB-1-107460","Implementation","Kaharole Upazila","Kaharole Upazila, Dinajpur, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.8215743999999990  88.5758574000000040","BD"
"GB-1-107460","Implementation","Kalai","Kalai, Joypurhat, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.0591364000000000  89.1729806999999970","BD"
"GB-1-107460","Implementation","Kalapara","Kalapara, Patuakhali, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 21.9800000000000000  90.2300000000000040","BD"
"GB-1-107460","Implementation","Kalaroa","Kalaroa, Satkhira, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.8583135000000010  89.0394363000000060","BD"
"GB-1-107460","Implementation","Kaliakair","Kaliakair, Gazipur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.0709510000000010  90.2139150999999940","BD"
"GB-1-107460","Implementation","Kaliganj Upazila","Kaliganj Upazila, Lalmonirhat, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.9685978999999990  89.2657265999999940","BD"
"GB-1-107460","Implementation","Kaptai","Kaptai, Rangamati, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.5004063999999990  92.2162881999999940","BD"
"GB-1-107460","Implementation","Kathalia","Kathalia, Jhalokati, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.1333333000000000  90.3333333000000070","BD"
"GB-1-107460","Implementation","Katiadi Thana","Katiadi Thana, Kishorgonj, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.2459071000000000  90.7937014999999970","BD"
"GB-1-107460","Implementation","Kawkhali","Kawkhali, Pirojpur, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.6258091999999990  90.0700051000000030","BD"
"GB-1-107460","Implementation","Kawkhali Upazila","Kawkhali Upazila, Rangamati, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.6788567999999980  92.0077316000000000","BD"
"GB-1-107460","Implementation","Kazipur ","Kazipur , Sirajganj, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4542158000000000  89.6902209999999940","BD"
"GB-1-107460","Implementation","Khulna","Khulna, Khulna, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.8166666999999990  89.5499999999999970","BD"
"GB-1-107460","Implementation","Kishoreganj","Kishoreganj, Nilphamari, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.8992600000000020  89.0306929999999990","BD"
"GB-1-107460","Implementation","Kotwali","Kotwali, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3414146000000000  91.8269573000000040","BD"
"GB-1-107460","Implementation","Kotwali Thana","Kotwali Thana, Rangpur, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.7472740000000010  89.2507429000000060","BD"
"GB-1-107460","Implementation","Koyra","Koyra, Khulna, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3506509000000020  89.2854671000000050","BD"
"GB-1-107460","Implementation","Kulaura","Kulaura, Moulvibazar, Sylhet District, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.5254644000000010  92.0346665000000000","IN"
"GB-1-107460","Implementation","Kumarkhali","Kumarkhali, Kushtia, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.8595814000000000  89.2395889999999950","BD"
"GB-1-107460","Implementation","Kushtia","Kushtia, Kushtia, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.9031823000000010  89.0561531999999970","BD"
"GB-1-107460","Implementation","Lakshmipur Sadar","Lakshmipur Sadar, Lakshmipur, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.9410396000000000  90.8281156000000040","BD"
"GB-1-107460","Implementation","Lalmohan","Lalmohan, Bhola, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3410744000000000  90.7318980999999950","BD"
"GB-1-107460","Implementation","Lalmonirhat","Lalmonirhat, Lalmonirhat, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.9042984999999990  89.4316601000000020","BD"
"GB-1-107460","Implementation","Lalpur","Lalpur, Natore, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.1834881999999990  88.9569465999999950","BD"
"GB-1-107460","Implementation","Lama","Lama, Bandarban, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 21.7937084000000000  92.1863759000000020","BD"
"GB-1-107460","Implementation","Langadu","Langadu, Rangamati, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.8993299999999990  92.1534580000000010","BD"
"GB-1-107460","Implementation","Louhajang","Louhajang, Munshiganj, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.4743147999999980  90.3160285999999960","BD"
"GB-1-107460","Implementation","Madarganj","Madarganj, Jamalpur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.9069292000000000  89.7215615000000070","BD"
"GB-1-107467","Implementation","Barisal CC","Barisal CC, Barisal, Barisal, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.6999999999999990  90.3666666999999960","BD"
"GB-1-107467","Implementation","Bogra","Bogra, Bogra, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.8500000000000010  89.3666666999999960","BD"
"GB-1-107467","Implementation","Chandpur","Chandpur, Chandpur, Chittagong, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.2223089999999990  90.6505130000000040","BD"
"GB-1-107467","Implementation","Chapai Nawabganj","Chapai Nawabganj, Nawabganj, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.5900900000000000  88.2709430000000030","BD"
"GB-1-107467","Implementation","Chittagong CC","Chittagong CC, Chittagong, Chittagong, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3303909999999990  91.8251800000000030","BD"
"GB-1-107467","Implementation","Comilla CC","Comilla CC, Comilla, Chittagong, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.4559590000000000  91.1820369000000000","BD"
"GB-1-107467","Implementation","Dhaka CC","Dhaka CC, Dhaka, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7099210000000010  90.4071430000000050","BD"
"GB-1-107467","Implementation","Dinajpur","Dinajpur, Dinajpur, Rangpur, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.6211489999999990  88.6344909999999970","BD"
"GB-1-107467","Implementation","Faridpur","Faridpur, Faridpur, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.6000000000000010  89.8499999999999940","BD"
"GB-1-107467","Implementation","Feni","Feni, Feni, Chittagong, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.0159132000000000  91.3975831000000060","BD"
"GB-1-107467","Implementation","Gazipur CC","Gazipur CC, Gazipur, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.9917345000000000  90.4195876000000000","BD"
"GB-1-107467","Implementation","Gopalganj","Gopalganj, Gopalganj, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.0130139000000010  89.8224053999999940","BD"
"GB-1-107467","Implementation","Habiganj","Habiganj, Habiganj, Sylhet, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.3788889000000000  91.4122222000000020","BD"
"GB-1-107467","Implementation","Jessore","Jessore, Jessore, Khulna, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.1666667000000000  89.2166667000000050","BD"
"GB-1-107467","Implementation","Jhenaidah","Jhenaidah, Jhenaidah, Khulna, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.5528198000000020  89.1753614000000000","BD"
"GB-1-107467","Implementation","Khulna CC","Khulna CC, Khulna, Khulna, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.8166666999999990  89.5499999999999970","BD"
"GB-1-107467","Implementation","Kushtia","Kushtia, Kushtia, Khulna, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.8999999999999990  89.1400000000000010","BD"
"GB-1-107467","Implementation","Mymensingh","Mymensingh, Mymensingh, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.7492009999999990  90.4026180000000040","BD"
"GB-1-107467","Implementation","Naogaon","Naogaon, Naogaon, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.8045200000000000  88.9352568999999990","BD"
"GB-1-107467","Implementation","Narayanganj Sadar","Narayanganj Sadar, Narayanganj, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.6315743000000000  90.4974358999999990","BD"
"GB-1-107467","Implementation","Pabna","Pabna, Pabna, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.0065800000000000  89.2441330000000050","BD"
"GB-1-107467","Implementation","Rajshahi CC","Rajshahi CC, Rajshahi, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.3666667000000000  88.5999999999999940","BD"
"GB-1-107467","Implementation","Rangpur CC","Rangpur CC, Rangpur, Rangpur , Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.7500000000000000  89.2500000000000000","BD"
"GB-1-107467","Implementation","Saidpur","Saidpur, Nilphamari, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.7833332999999990  88.9000000000000060","BD"
"GB-1-107467","Implementation","Satkhira","Satkhira, Satkhira, Khulna, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.7184852000000000  89.0704766000000060","BD"
"GB-1-107467","Implementation","Savar","Savar, Dhaka, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.8701334000000000  90.2713944000000050","BD"
"GB-1-107467","Implementation","Sirajganj","Sirajganj, Sirajganj, Rajshahi, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4553909999999990  89.6999509999999990","BD"
"GB-1-107467","Implementation","Sylhet CC","Sylhet CC, Sylhet, Sylhet, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.8977779999999990  91.8713889999999940","BD"
"GB-1-107467","Implementation","Tangail","Tangail, Tangail, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.2474710000000010  89.9209900000000030","BD"
"GB-1-107467","Implementation","Tongi","Tongi, Gazipur, Dhaka, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.8900000000000010  90.4058332999999980","BD"
"GB-1-107480","Implementation","Naogaon","Naogaon, Naogaon, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.8045200000000000  88.9352568999999990","BD"
"GB-1-107480","Implementation","Pabna","Pabna, Pabna, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.0065800000000000  89.2441330000000050","BD"
"GB-1-107480","Implementation","Pakundia","Pakundia, Kishoreganj, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.3296584000000000  90.6796767000000020","BD"
"GB-1-107480","Implementation","Palashbari","Palashbari, Gaibandha, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.2793867000000000  89.3535198000000010","BD"
"GB-1-107480","Implementation","Pangsha","Pangsha, Rajbari, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7874720999999990  89.4162809000000040","BD"
"GB-1-107480","Implementation","Patgram","Patgram, Lalmonirhat, Rangpur, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.3466951000000020  89.0191281000000030","IN"
"GB-1-107480","Implementation","Patiya","Patiya, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.2904161999999990  91.9844827000000010","BD"
"GB-1-107480","Implementation","Pirganj Upazila","Pirganj Upazila, Rangpur, Rangpur, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.4565051000000010  89.2970126999999960","BD"
"GB-1-107480","Implementation","Puthia","Puthia, Rajshahi, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.3624005000000000  88.8383036000000030","BD"
"GB-1-107480","Implementation","Rajoir Upazila","Rajoir Upazila, Madaripur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.2156141000000000  90.0559939000000040","BD"
"GB-1-107480","Implementation","Ramgonj Road","Ramgonj Road, Lakshmipur, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.9753602999999980  90.8047571000000030","BD"
"GB-1-107480","Implementation","Rampal Upazila","Rampal Upazila, Bagerhat, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.5957130000000000  89.6816208000000050","BD"
"GB-1-107480","Implementation","Ramu","Ramu, Cox's Bazar, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 21.4323681999999990  92.1008486000000060","BD"
"GB-1-107480","Implementation","Rangamati","Rangamati, Rangamati, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.6573497999999990  92.1732707999999970","BD"
"GB-1-107480","Implementation","Rauzan","Rauzan, Chittagong, Chittagong, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.5282190000000000  91.9236829999999970","BD"
"GB-1-107480","Implementation","Raiganj Upazila","Raiganj Upazila, Sirajganj, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4997791000000010  89.5308902999999960","BD"
"GB-1-107480","Implementation","Rowangchhari Upazila","Rowangchhari Upazila, Bandarban, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.1975219999999990  92.3616202999999980","BD"
"GB-1-107480","Implementation","Ruma ","Ruma , Bandarban, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.0554838999999990  92.3646569000000000","BD"
"GB-1-107480","Implementation","Gaibandha","Gaibandha, Gaibandha, Rangpur Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.1879868000000010  89.4742176999999970","BD"
"GB-1-107480","Implementation","Natore","Natore, Natore, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4109580000000010  88.9820696000000030","BD"
"GB-1-107480","Implementation","Kishoreganj","Kishoreganj, Kishoreganj, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4331226999999980  90.7865654999999950","BD"
"GB-1-107480","Implementation","Madaripur","Madaripur, Madaripur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.1730710000000000  90.2046280000000000","BD"
"GB-1-107480","Implementation","Gopalganj","Gopalganj, Gopalganj, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.0130139000000010  89.8224053999999940","BD"
"GB-1-107480","Implementation","Moulvibazar","Moulvibazar, Moulvibazar, Sylhet District, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.4809300000000010  91.7642670000000040","BD"
"GB-1-107480","Implementation","Nagarpur","Nagarpur, Tangail, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.0576706999999990  89.8762377000000040","BD"
"GB-1-107480","Implementation","Nakla","Nakla, Sherpur, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.9678951000000000  90.1787657000000000","BD"
"GB-1-107480","Implementation","Nandail","Nandail, Mymensingh, Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.5687223000000010  90.6903528999999930","BD"
"GB-1-107480","Implementation","Narail","Narail, Narail, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.1656982000000010  89.4990219000000020","BD"
"GB-1-107480","Implementation","Noakhali","Noakhali, Noakhali, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.8246384000000010  91.1017334000000010","BD"
"GB-1-107480","Implementation","Nalchity Upazila","Nalchity Upazila, Jhalokati, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.5957827000000010  90.2807868000000010","BD"
"GB-1-107480","Implementation","Nawabgonj","Nawabgonj, Dhaka , Dhaka Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.6640872999999980  90.1598860000000000","BD"
"GB-1-107480","Implementation","Akhaura","Akhaura, Brahmanbaria, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.8599999999999990  91.2099999000000000","IN"
"GB-1-107480","Implementation","Amtali","Amtali, Barguna, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.1369000999999980  90.2291565000000020","BD"
"GB-1-107480","Implementation","Anwara","Anwara, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.2181117000000010  91.9270245999999960","BD"
"GB-1-107480","Implementation","Ashuganj","Ashuganj, Brahmanbaria, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.0300000000000010  91.0100000000000050","BD"
"GB-1-107480","Implementation","Atrai","Atrai, Naogaon, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.6188664000000020  88.9868531999999990","BD"
"GB-1-107480","Implementation","Badalgachhi","Badalgachhi, Naogaon, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.9684850000000010  88.9102488999999990","BD"
"GB-1-107480","Implementation","Bakerganj Upazila","Bakerganj Upazila, Barisal, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.5478700000000000  90.3936721999999970","BD"
"GB-1-107480","Implementation","Bauphal","Bauphal, Patuakhali, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.4192529000000000  90.5565138000000050","BD"
"GB-1-107480","Implementation","Belkuchi","Belkuchi, Sirajganj, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.2952157000000000  89.6980719000000020","BD"
"GB-1-107480","Implementation","Bhandaria","Bhandaria, Pirojpur , Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.4857567000000000  90.0629988999999970","BD"
"GB-1-107480","Implementation","Bheramara","Bheramara, Kushtia, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.0209750000000000  88.9922341000000050","BD"
"GB-1-107480","Implementation","Bhola","Bhola, Bhola, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.6886122999999990  90.6405551000000000","BD"
"GB-1-107480","Implementation","Beanibazar","Beanibazar, Sylhet, Sylhet District, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.8219613000000020  92.1585314000000010","IN"
"GB-1-107480","Implementation","Baraigram","Baraigram, Natore, Rajshahi Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 24.2942372000000010  89.0812157999999950","BD"
"GB-1-107480","Implementation","Burhanuddin","Burhanuddin, Bhola, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.4983690000000000  90.7153469999999940","BD"
"GB-1-107480","Implementation","Brahmanpara","Brahmanpara, Comilla, Chittagong, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.6146947999999990  91.1062448999999930","BD"
"GB-1-107480","Implementation","Burichong","Burichong, Comilla, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.5628798000000010  91.1209120999999980","BD"
"GB-1-107480","Implementation","Chakaria","Chakaria, Cox's Bazar, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 21.7349661000000010  92.0873591000000000","BD"
"GB-1-107480","Implementation","Chandanaish","Chandanaish, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.2438942000000000  92.0126276000000020","BD"
"GB-1-107480","Implementation","Char Fasson Upazila","Char Fasson Upazila, Bhola, Barisal Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.0937737000000000  90.7152748999999970","BD"
"GB-1-107480","Implementation","Chhatak","Chhatak, Sunamganj, Sylhet District, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 25.0333332999999990  91.6666666999999930","BD"
"GB-1-107480","Implementation","Chittagong","Chittagong, Chittagong, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 22.3303909999999990  91.8251800000000030","BD"
"GB-1-107480","Implementation","Chauddagram","Chauddagram, Comilla, Chittagong Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.2310319999999990  91.3107772000000040","IN"
"GB-1-107480","Implementation","Chowgacha","Chowgacha, Jessore, Khulna Division, Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.2632036000000010  89.0203230000000050","BD"
