IATI-Identifier, location name, description, point srs name, coordinates
GB-1-203184,Mozambique,Mozambique,http://www.opengis.net/def/crs/EPSG/0/4326,-17.5558599999999990  35.9556899999999970
GB-1-203184,Nepal,Nepal,http://www.opengis.net/def/crs/EPSG/0/4326, 28.2591399999999990  83.9441599999999970
GB-1-203184,Niger,Niger,http://www.opengis.net/def/crs/EPSG/0/4326, 17.4240700000000000   9.4006340000000002
GB-1-203184,Ghana,Ghana,http://www.opengis.net/def/crs/EPSG/0/4326,  7.9213300000000002  -1.2043860000000000
GB-1-203184,Mali,Mali,http://www.opengis.net/def/crs/EPSG/0/4326, 17.3577699999999990  -3.5273819999999998
GB-1-203184,Uganda,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  1.2773280000000000  32.3899800000000010
GB-1-203184,El Salvador,El Salvador,http://www.opengis.net/def/crs/EPSG/0/4326, 13.6716400000000000 -88.8636300000000010
GB-1-203184,Kenya,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326,  0.5765032000000000  37.8398899999999970
GB-1-203184,Uganda,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  1.2773280000000000  32.3899800000000010
GB-1-203184,Sierra Leone,Sierra Leone,http://www.opengis.net/def/crs/EPSG/0/4326,  8.5214409999999994 -11.8438900000000000
GB-1-203184,Guinea,Guinea,http://www.opengis.net/def/crs/EPSG/0/4326, 10.4293000000000000 -10.9895499999999990
GB-1-203184,Peru,Peru,http://www.opengis.net/def/crs/EPSG/0/4326, -9.2125330000000005 -74.4221200000000070
GB-1-203184,Senegal,Senegal,http://www.opengis.net/def/crs/EPSG/0/4326, 14.3625100000000000 -14.5316399999999990
GB-1-203184,Myanmar,Myanmar,http://www.opengis.net/def/crs/EPSG/0/4326, 20.3301400000000000  96.5218200000000050
GB-1-203184,Senegal,Senegal,http://www.opengis.net/def/crs/EPSG/0/4326, 14.3625100000000000 -14.5316399999999990
GB-1-203184,Myanmar,Myanmar,http://www.opengis.net/def/crs/EPSG/0/4326, 20.3301400000000000  96.5218200000000050
GB-1-203205,Congo (DRC),Congo (DRC),http://www.opengis.net/def/crs/EPSG/0/4326, -2.8798659999999998  23.6563799999999990
GB-1-203205,Ivory Coast,Ivory Coast,http://www.opengis.net/def/crs/EPSG/0/4326,  7.5987549999999997  -5.5525750000000000
GB-1-203205,India,India,http://www.opengis.net/def/crs/EPSG/0/4326, 23.4060099999999980  79.4580899999999990
GB-1-203205,Ghana,Ghana,http://www.opengis.net/def/crs/EPSG/0/4326,  7.9213300000000002  -1.2043860000000000
GB-1-203205,Mozambique,Mozambique,http://www.opengis.net/def/crs/EPSG/0/4326,-17.5558599999999990  35.9556899999999970
GB-1-203205,Pakistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.9232200000000010  69.3577400000000070
GB-1-203205,South Africa,South Africa,http://www.opengis.net/def/crs/EPSG/0/4326,-29.0461800000000000  25.0628800000000000
GB-1-203205,Sri Lanka,Sri Lanka,http://www.opengis.net/def/crs/EPSG/0/4326,  7.7891339999999998  80.6807299999999970
GB-1-203205,Zimbabwe,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-19.0002800000000000  29.8687600000000020
GB-1-203209,Tanzania,Tanzania,http://www.opengis.net/def/crs/EPSG/0/4326, -6.3068970000000002  34.8539299999999980
GB-1-203209,Indonesia,Indonesia,http://www.opengis.net/def/crs/EPSG/0/4326, -1.2480890000000000 115.4190000000000000
GB-1-203295,Cambodia,Cambodia,http://www.opengis.net/def/crs/EPSG/0/4326, 12.5704200000000000 104.8139000000000000
GB-1-203295,Ecuador,Ecuador,http://www.opengis.net/def/crs/EPSG/0/4326, -1.4215290000000000 -78.8710399999999940
GB-1-203295,Guatemala,Guatemala,http://www.opengis.net/def/crs/EPSG/0/4326, 15.6705700000000000 -90.3486599999999950
GB-1-203295,Senegal,Senegal,http://www.opengis.net/def/crs/EPSG/0/4326, 14.3625100000000000 -14.5316399999999990
GB-1-203295,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203295,Paraguay,Paraguay,http://www.opengis.net/def/crs/EPSG/0/4326,-23.2402900000000020 -58.3951700000000000
GB-1-203324,Blantyre,Blantyre,Southern Region,Malawi,http://www.opengis.net/def/crs/EPSG/0/4326,-15.8363000000000000  35.0876000000000020
GB-1-203324,Freetown,Freetown,Sierra Leone,http://www.opengis.net/def/crs/EPSG/0/4326,  8.4781700000000004 -13.2329100000000000
GB-1-203324,Monrovia,Monrovia,Liberia,http://www.opengis.net/def/crs/EPSG/0/4326,  6.3030400000000002 -10.7956900000000000
GB-1-203324,Faridpur,Faridpur,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.4635399999999980  89.8367899999999930
GB-1-203324,Khulna,Khulna,Khulna,Khulna,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8462800000000000  89.5383199999999990
GB-1-203324,Warangal City,Warangal City,Warangal,Andhra Pradesh,India,http://www.opengis.net/def/crs/EPSG/0/4326, 18.0015399999999990  79.5796799999999960
GB-1-203324,Chitradurga,Chitradurga,Chitradurga,Karnataka,India,http://www.opengis.net/def/crs/EPSG/0/4326, 14.2257400000000000  76.4388200000000070
GB-1-203324,eThekwini,eThekwini,eThekwini,Kwazulu Natal,South Africa,http://www.opengis.net/def/crs/EPSG/0/4326,-29.8553900000000000  31.0354400000000010
GB-1-203324,Kampala,Kampala,Kampala,Central,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  0.3253800000000000  32.5869700000000010
GB-1-203378,Kenya,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326,  0.5765032000000000  37.8398899999999970
GB-1-203378,Lesotho,Lesotho,http://www.opengis.net/def/crs/EPSG/0/4326,-29.5817500000000000  28.2466100000000000
GB-1-203378,Liberia,Liberia,http://www.opengis.net/def/crs/EPSG/0/4326,  6.4115130000000002  -9.3234919999999999
GB-1-203378,Mauritius,Mauritius,http://www.opengis.net/def/crs/EPSG/0/4326,-20.2204100000000010  57.5893799999999980
GB-1-203378,Mozambique,Mozambique,http://www.opengis.net/def/crs/EPSG/0/4326,-17.5558599999999990  35.9556899999999970
GB-1-203378,Namibia,Namibia,http://www.opengis.net/def/crs/EPSG/0/4326,-22.1507000000000010  17.1775300000000010
GB-1-203378,Rwanda,Rwanda,http://www.opengis.net/def/crs/EPSG/0/4326, -1.9999499999999999  29.9260600000000000
GB-1-203378,Senegal,Senegal,http://www.opengis.net/def/crs/EPSG/0/4326, 14.3625100000000000 -14.5316399999999990
GB-1-203378,Sierra Leone,Sierra Leone,http://www.opengis.net/def/crs/EPSG/0/4326,  8.5214409999999994 -11.8438900000000000
GB-1-203378,South Sudan,South Sudan,http://www.opengis.net/def/crs/EPSG/0/4326,  7.3038580000000000  30.2807500000000010
GB-1-203378,Sudan,Sudan,http://www.opengis.net/def/crs/EPSG/0/4326, 16.0857800000000000  30.0873899999999990
GB-1-203378,Tanzania,Tanzania,http://www.opengis.net/def/crs/EPSG/0/4326, -6.3068970000000002  34.8539299999999980
GB-1-203378,Congo (DRC),Congo (DRC),http://www.opengis.net/def/crs/EPSG/0/4326, -2.8798659999999998  23.6563799999999990
GB-1-203378,Nigeria,Nigeria,http://www.opengis.net/def/crs/EPSG/0/4326,  9.5595049999999997   8.0778809999999996
GB-1-203378,India,India,http://www.opengis.net/def/crs/EPSG/0/4326, 23.4060099999999980  79.4580899999999990
GB-1-203378,South Africa,South Africa,http://www.opengis.net/def/crs/EPSG/0/4326,-29.0461800000000000  25.0628800000000000
GB-1-203378,Bangladesh,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7301000000000000  90.3065299999999950
GB-1-203378,Lebanon,Lebanon,http://www.opengis.net/def/crs/EPSG/0/4326, 33.9254099999999990  35.8997299999999980
GB-1-203378,Jordan,Jordan,http://www.opengis.net/def/crs/EPSG/0/4326, 31.2757599999999980  36.8283899999999990
GB-1-203378,Afghanistan,Afghanistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.8332500000000000  66.0252799999999950
GB-1-203378,Malawi,Malawi,http://www.opengis.net/def/crs/EPSG/0/4326,-13.5235800000000010  33.8354599999999980
GB-1-203378,Nepal,Nepal,http://www.opengis.net/def/crs/EPSG/0/4326, 28.2591399999999990  83.9441599999999970
GB-1-203378,Sri Lanka,Sri Lanka,http://www.opengis.net/def/crs/EPSG/0/4326,  7.7891339999999998  80.6807299999999970
GB-1-203378,Botswana,Botswana,http://www.opengis.net/def/crs/EPSG/0/4326,-22.1867500000000000  23.8149400000000000
GB-1-203378,Gambia,Gambia,http://www.opengis.net/def/crs/EPSG/0/4326, 13.4402700000000000 -15.4908800000000010
GB-1-203378,Ghana,Ghana,http://www.opengis.net/def/crs/EPSG/0/4326,  7.9213300000000002  -1.2043860000000000
GB-1-203378,United Kingdom,United Kingdom,http://www.opengis.net/def/crs/EPSG/0/4326, 54.5608900000000010  -2.2125119999999998
GB-1-203378,Zimbabwe,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-19.0002800000000000  29.8687600000000020
GB-1-203378,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203378,Uganda,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  1.2773280000000000  32.3899800000000010
GB-1-203571,Bangladesh,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7301000000000000  90.3065299999999950
GB-1-203571,Madagascar,Madagascar,http://www.opengis.net/def/crs/EPSG/0/4326,-19.2723900000000010  46.6984300000000020
GB-1-203571,Cambodia,Cambodia,http://www.opengis.net/def/crs/EPSG/0/4326, 12.5704200000000000 104.8139000000000000
GB-1-203571,Myanmar,Myanmar,http://www.opengis.net/def/crs/EPSG/0/4326, 20.3301400000000000  96.5218200000000050
GB-1-203571,Nepal,Nepal,http://www.opengis.net/def/crs/EPSG/0/4326, 28.2591399999999990  83.9441599999999970
GB-1-203571,Niger,Niger,http://www.opengis.net/def/crs/EPSG/0/4326, 17.4240700000000000   9.4006340000000002
GB-1-203571,Pakistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.9232200000000010  69.3577400000000070
GB-1-203571,South Sudan,South Sudan,http://www.opengis.net/def/crs/EPSG/0/4326,  7.3038580000000000  30.2807500000000010
GB-1-203572,Muzaffarabad,Muzaffarabad,Azad Kashmir,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.3458600000000020  73.4786600000000050
GB-1-203572,Hathian,Hathian,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.3932000000000000  71.9161000000000000
GB-1-203572,Mirpur,Mirpur,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.1511100000000030  73.7361099999999960
GB-1-203572,Quetta,Quetta,Baluchistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 30.2210399999999990  67.0087800000000020
GB-1-203572,Ziarat,Ziarat,Baluchistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 30.3823000000000010  67.7282000000000010
GB-1-203572,Islamabad,Islamabad,Islamabad,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.7076800000000030  73.0704700000000000
GB-1-203572,Abbottabad,Abbottabad,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.1507999999999970  73.2031099999999950
GB-1-203572,Mardan,Mardan,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.1955699999999960  72.0494900000000060
GB-1-203572,Nowshera,Nowshera,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.9973900000000030  71.9882099999999950
GB-1-203572,Charsadda,Charsadda,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.1522099999999970  71.7435100000000010
GB-1-203572,Peshawar,Peshawar,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.0100199999999970  71.5584300000000010
GB-1-203572,Swabi,Swabi,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.0674199999999980  72.4568600000000060
GB-1-203572,Swat District,Swat District,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.7827800000000020  72.3619499999999930
GB-1-203572,Mansehra,Mansehra,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.3350000000000010  73.1968799999999930
GB-1-203572,Bahawalpur,Bahawalpur,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.3963299999999990  71.6809300000000040
GB-1-203572,Lahore,Lahore,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 31.5394499999999990  74.3034799999999930
GB-1-203572,Lodhran District,Lodhran District,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.6869000000000010  71.6902000000000040
GB-1-203572,Mianwali,Mianwali,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 32.5893799999999980  71.5389899999999980
GB-1-203572,Muzaffargarh,Muzaffargarh,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 30.0605300000000000  71.1947300000000070
GB-1-203572,Rajanpur,Rajanpur,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.1038199999999990  70.3202100000000030
GB-1-203572,Rawalpindi,Rawalpindi,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.5887400000000010  73.0454900000000010
GB-1-203572,Ghotki District,Ghotki District,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.8157000000000000  69.6581000000000050
GB-1-203572,Karachi,Karachi,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9267100000000000  67.0343699999999960
GB-1-203572,Thatta,Thatta,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7515900000000000  67.9255299999999950
GB-1-203572,Umarkot,Umarkot,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3698000000000010  69.7376799999999970
GB-1-203572,Khairpur,Khairpur,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.5205899999999990  68.7465300000000070
GB-1-203572,Shikarpur,Shikarpur,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.9557100000000000  68.6485100000000020
GB-1-203572,Shikarpur,Shikarpur,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.9557100000000000  68.6485100000000020
GB-1-203572,Borgaon,Borgaon,Kishoreganj,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5667000000000010  90.9167000000000060
GB-1-203572,Brahmanbaria,Brahmanbaria,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9600300000000000  91.0275299999999990
GB-1-203572,Chandpur,Chandpur,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2501700000000010  90.7905499999999960
GB-1-203572,Chittagong,Chittagong,Chittagong,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3874000000000000  91.8673000000000000
GB-1-203572,Muzaffarabad,Muzaffarabad,Azad Kashmir,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.3458600000000020  73.4786600000000050
GB-1-203572,Hathian,Hathian,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.3932000000000000  71.9161000000000000
GB-1-203572,Mirpur,Mirpur,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.1511100000000030  73.7361099999999960
GB-1-203572,Quetta,Quetta,Baluchistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 30.2210399999999990  67.0087800000000020
GB-1-203572,Ziarat,Ziarat,Baluchistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 30.3823000000000010  67.7282000000000010
GB-1-203572,Islamabad,Islamabad,Islamabad,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.7076800000000030  73.0704700000000000
GB-1-203572,Abbottabad,Abbottabad,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.1507999999999970  73.2031099999999950
GB-1-203572,Mardan,Mardan,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.1955699999999960  72.0494900000000060
GB-1-203572,Nowshera,Nowshera,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.9973900000000030  71.9882099999999950
GB-1-203572,Charsadda,Charsadda,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.1522099999999970  71.7435100000000010
GB-1-203572,Peshawar,Peshawar,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.0100199999999970  71.5584300000000010
GB-1-203572,Swabi,Swabi,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.0674199999999980  72.4568600000000060
GB-1-203572,Swat District,Swat District,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.7827800000000020  72.3619499999999930
GB-1-203572,Mansehra,Mansehra,North-West Frontier,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 34.3350000000000010  73.1968799999999930
GB-1-203572,Bahawalpur,Bahawalpur,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.3963299999999990  71.6809300000000040
GB-1-203572,Lahore,Lahore,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 31.5394499999999990  74.3034799999999930
GB-1-203572,Lodhran District,Lodhran District,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.6869000000000010  71.6902000000000040
GB-1-203572,Mianwali,Mianwali,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 32.5893799999999980  71.5389899999999980
GB-1-203572,Muzaffargarh,Muzaffargarh,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 30.0605300000000000  71.1947300000000070
GB-1-203572,Pakistan,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.9232200000000010  69.3577400000000070
GB-1-203572,Rajanpur,Rajanpur,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 29.1038199999999990  70.3202100000000030
GB-1-203572,Rawalpindi,Rawalpindi,Punjab,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 33.5887400000000010  73.0454900000000010
GB-1-203572,Badin,Badin,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6592200000000010  68.8398200000000030
GB-1-203572,Ghotki District,Ghotki District,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.8157000000000000  69.6581000000000050
GB-1-203572,Karachi,Karachi,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9267100000000000  67.0343699999999960
GB-1-203572,Thatta,Thatta,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7515900000000000  67.9255299999999950
GB-1-203572,Umarkot,Umarkot,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3698000000000010  69.7376799999999970
GB-1-203572,Khairpur,Khairpur,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.5205899999999990  68.7465300000000070
GB-1-203572,Shikarpur,Shikarpur,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 27.9557100000000000  68.6485100000000020
GB-1-203572,Borgaon,Borgaon,Kishoreganj,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5667000000000010  90.9167000000000060
GB-1-203572,Brahmanbaria,Brahmanbaria,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9600300000000000  91.0275299999999990
GB-1-203572,Chandpur,Chandpur,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2501700000000010  90.7905499999999960
GB-1-203572,Chittagong,Chittagong,Chittagong,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3874000000000000  91.8673000000000000
GB-1-203572,Chittagong,Chittagong,Chittagong,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3874000000000000  91.8673000000000000
GB-1-203572,Chittagong,Chittagong,Chittagong,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3874000000000000  91.8673000000000000
GB-1-203572,Lakshmipur,Lakshmipur,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8484200000000010  90.8312099999999990
GB-1-203572,Noakhali,Noakhali,Chittagong,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5713700000000020  91.1496400000000050
GB-1-203572,Gazipur,Gazipur,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.1087999999999990  90.4273000000000020
GB-1-203572,Jamalpur,Jamalpur,Jamalpur,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9282000000000000  89.9431299999999960
GB-1-203572,Kishoreganj,Kishoreganj,Nilphamari,Rangpur,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9027999999999990  89.0726700000000020
GB-1-203572,Manikganj,Manikganj,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8308500000000020  89.9732800000000030
GB-1-203572,Munshiganj,Munshiganj,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.5241000000000010  90.4408300000000050
GB-1-203572,Narsinghdi,Narsinghdi,Narsingdi,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9234000000000010  90.7223999999999930
GB-1-203572,Mymensingh,Mymensingh,Mymensingh,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7464300000000000  90.4074700000000040
GB-1-203572,Netrokona,Netrokona,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8844800000000000  90.8706099999999990
GB-1-203572,Rajbari,Rajbari,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7337700000000000  89.5843600000000040
GB-1-203572,Shariatpur,Shariatpur,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2266800000000020  90.4171800000000020
GB-1-203572,Sherpur,Sherpur,Dhaka,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0930199999999990  90.0945700000000040
GB-1-203572,Bogra,Bogra,Bogra,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8476199999999990  89.3649300000000010
GB-1-203572,Dinajpur,Dinajpur,Dinajpur,Rangpur,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.6215699999999980  88.6378399999999970
GB-1-203572,Gaibanda,Gaibanda,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3262800000000010  89.5449399999999970
GB-1-203572,Joypurhat,Joypurhat,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0623499999999990  89.1011599999999930
GB-1-203572,Naogaon,Naogaon,Naogaon,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8135000000000010  88.9415999999999940
GB-1-203572,Natore,Natore,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4029799999999990  89.0922999999999940
GB-1-203572,Nawabganj,Nawabganj,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7078899999999990  88.2606399999999950
GB-1-203572,Nilphamari,Nilphamari,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9345399999999980  88.8495599999999970
GB-1-203572,Lalmanir Hat,Lalmanir Hat,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9075200000000020  89.4474199999999940
GB-1-203572,Pabna,Pabna,Pabna,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0044000000000000  89.2475000000000020
GB-1-203572,Panchagarh,Panchagarh,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.3328099999999980  88.5534200000000030
GB-1-203572,Rajshahi,Rajshahi,Rajshahi,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3786899999999990  88.6093199999999970
GB-1-203572,Sirajganj,Sirajganj,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4052300000000000  89.5405700000000020
GB-1-203572,Thakurgaon,Thakurgaon,Rajshahi,Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.0280700000000000  88.4589500000000020
GB-1-203572,Hyderabad,Hyderabad,Sindh,Pakistan,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3797700000000010  68.3575799999999990
GB-1-203572,Mount Zuqualla,Mount Zuqualla,Ethiopia,http://www.opengis.net/def/crs/EPSG/0/4326,  8.5500000000000007  38.8666699999999990
GB-1-203572,Jasikan,Jasikan,Volta,Ghana,http://www.opengis.net/def/crs/EPSG/0/4326,  7.3559599999999996   0.4564900000000000
GB-1-203572,Lawra,Lawra,Upper West,Ghana,http://www.opengis.net/def/crs/EPSG/0/4326, 10.7496500000000010  -2.8574600000000001
GB-1-203572,Nandom,Nandom,Ghana,http://www.opengis.net/def/crs/EPSG/0/4326, 10.8507000000000000  -2.7612999999999999
GB-1-203572,Kaloleni,Kaloleni,Nairobi,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326, -1.2951420000000000  36.8388899999999990
GB-1-203572,Kericho,Kericho,Rift Valley,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326, -0.3710100000000000  35.2839999999999990
GB-1-203572,Kipkelion,Kipkelion,Rift Valley,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326, -0.1990600000000000  35.4667499999999980
GB-1-203572,Magarini,Magarini,Coast,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326, -3.0356600000000000  40.0713000000000010
GB-1-203572,Malindi,Malindi,Coast,Kenya,http://www.opengis.net/def/crs/EPSG/0/4326, -3.2298600000000000  40.1101000000000030
GB-1-203572,Kibaale,Kibaale,Western,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  0.9474950000000000  31.0323400000000010
GB-1-203572,Koboko,Koboko,Koboko,Northern,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  3.4089499999999999  30.9602900000000010
GB-1-203572,Kyegegwa,Kyegegwa,Kyegegwa District,Western Region,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  0.5022200000000000  31.0413999999999990
GB-1-203572,Kyenjojo,Kyenjojo,Kyenjojo,Western,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  0.6123700000000000  30.6438600000000000
GB-1-203572,Maracha,Maracha,Maracha District,Northern Region,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  3.2704200000000001  30.9553000000000010
GB-1-203572,Moyo,Moyo,Moyo,Northern,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  3.6529199999999999  31.7255199999999990
GB-1-203572,Mubende,Mubende,Mubende,Central,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  0.5547500000000000  31.3931399999999990
GB-1-203572,Nebbi,Nebbi,Nebbi,Northern,Uganda,http://www.opengis.net/def/crs/EPSG/0/4326,  2.4785499999999998  31.0911900000000010
